t,pid,x,y,z,vx,vy,vz
10.4625,1,0.14970943461237657,-0.21291765501456181,0,-0.26189217084915162,-0.14633007499457676,0
10.465,0,-0.4546689517292905,-0.604360363130789,0,-0.22927802562511843,0.44433274352161811,0
10.465,1,0.14905424112735782,-0.21328264897592214,0,-0.26226261716583854,-0.14566509409369316,0
10.4675,0,-0.45524082061182963,-0.603248848957747,0,-0.22821708040618721,0.44487859491200116,0
10.4675,1,0.14839812366685171,-0.2136459793665812,0,-0.262631351239066,-0.1449992184335557,0
10.47,0,-0.45581003558633582,-0.60213597336328295,0,-0.22715489919876183,0.445421880659225,0
10.47,1,0.14774108651406617,-0.21400764395530131,0,-0.2629983709893649,-0.1443324525425243,0
10.4725,0,-0.45637659357031785,-0.60102174276461562,0,-0.22609148798684486,0.44596259827467022,0
10.4725,1,0.1470831339573922,-0.21436764052217114,0,-0.263363674349814,-0.14366480095334688,0
10.475,0,-0.45694049149624871,-0.59990616358516902,0,-0.22502685275784526,0.44650074528258016,0
10.475,1,0.14642427029037236,-0.21472596685861672,0,-0.2637272592660464,-0.142996268203122,0
10.4775,0,-0.45750172631157421,-0.59878924225454067,0,-0.22396099950255643,0.44703631922005665,0
10.4775,1,0.14576449981166947,-0.21508262076741219,0,-0.26408912369625631,-0.14232685883326132,0
10.48,0,-0.45806029497872131,-0.59767098520846929,0,-0.22289393421513454,0.44756931763705582,0
10.48,1,0.14510382682503514,-0.21543760006269058,0,-0.2644492656112053,-0.14165657738945217,0
10.4825,0,-0.45861619447510654,-0.59655139888880249,0,-0.22182566289307676,0.44809973809638359,0
10.4825,1,0.14444225563927834,-0.21579090256995442,0,-0.26480768299422863,-0.1409854284216201,0
10.485,0,-0.45916942179314441,-0.59543048974346491,0,-0.22075619153719964,0.44862757817369153,0
10.485,1,0.14377979056823401,-0.21614252612608631,0,-0.26516437384124147,-0.14031341648389142,0
10.4875,0,-0.45971997394025543,-0.59430826422642591,0,-0.2196855261516176,0.44915283545747253,0
10.4875,1,0.14311643593073153,-0.21649246857935936,0,-0.26551933616074486,-0.13964054613455582,0
10.49,0,-0.4602678479388746,-0.5931847287976677,0,-0.21861367274372137,0.4496755075490565,0
10.49,1,0.14245219605056331,-0.2168407277894476,0,-0.26587256797383158,-0.13896682193602883,0
10.4925,0,-0.46081304082645946,-0.59205988992315317,0,-0.21754063732415657,0.4501955920626059,0
10.4925,1,0.14178707525645329,-0.21718730162743616,0,-0.26622406731419213,-0.1382922484548145,0
10.495,0,-0.46135554965549819,-0.59093375407479354,0,-0.21646642590680232,0.45071308662511161,0
10.495,1,0.14112107788202541,-0.21753218797583151,0,-0.26657383222812014,-0.13761683026146798,0
10.4975,0,-0.46189537149351761,-0.58980632773041664,0,-0.21539104450874996,0.45122798887638854,0
10.4975,1,0.14045420826577212,-0.21787538472857154,0,-0.26692186077451818,-0.13694057193055809,0
10.5,0,-0.46243250342309139,-0.58867761737373481,0,-0.21431449915028178,0.45174029646907127,0
10.5,1,0.13978647075102285,-0.21821688979103554,0,-0.26726815102490303,-0.13626347804062997,0
10.5025,0,-0.46296694254184778,-0.58754762949431272,0,-0.21323679585484986,0.45225000706860979,0
10.5025,1,0.13911786968591247,-0.21855670108005404,0,-0.26761270106341101,-0.13558555317416765,0
10.505,0,-0.46349868596247767,-0.58641637058753537,0,-0.21215794064905499,0.45275711835326521,0
10.505,1,0.13844840942334971,-0.21889481652391871,0,-0.26795550898680309,-0.1349068019175568,0
10.5075,0,-0.46402773081274229,-0.58528384715457615,0,-0.21107793956262552,0.4532616280141053,0
10.5075,1,0.13777809432098562,-0.21923123406239195,0,-0.26829657290447012,-0.13422722886104729,0
10.51,0,-0.46455407423548106,-0.58415006570236472,0,-0.20999679862839646,0.45376353375500028,0
10.51,1,0.13710692874118199,-0.21956595164671666,0,-0.26863589093843765,-0.13354683859871586,0
10.5125,0,-0.46507771338861942,-0.58301503274355515,0,-0.20891452388228854,0.45426283329261846,0
10.5125,1,0.13643491705097974,-0.2198989672396256,0,-0.26897346122337068,-0.1328656357284288,0
10.515,0,-0.46559864544517637,-0.58187875479649387,0,-0.20783112136328735,0.45475952435642192,0
10.515,1,0.1357620636220673,-0.2202302788153509,0,-0.26930928190657855,-0.13218362485180471,0
10.5175,0,-0.46611686759327225,-0.58074123838518754,0,-0.2067465971134225,0.45525360468866222,0
10.5175,1,0.13508837283074906,-0.22055988435963339,0,-0.26964335114801929,-0.13150081057417712,0
10.52,0,-0.46663237703613619,-0.57960249003927122,0,-0.20566095717774693,0.45574507204437603,0
10.52,1,0.13441384905791365,-0.22088778186973182,0,-0.26997566712030424,-0.13081719750455723,0
10.5225,0,-0.46714517099211378,-0.57846251629397649,0,-0.20457420760431624,0.45623392419138087,0
10.5225,1,0.1337384966890024,-0.22121396935443202,0,-0.27030622800870224,-0.13013279025559668,0
10.525,0,-0.4676552466946744,-0.57732132369009947,0,-0.20348635444416807,0.45672015891027073,0
10.525,1,0.13306232011397759,-0.22153844483405596,0,-0.27063503201114403,-0.12944759344355028,0
10.5275,0,-0.46816260139241872,-0.57617891877396865,0,-0.20239740375130152,0.45720377399441181,0
10.5275,1,0.13238532372729087,-0.22186120634047071,0,-0.27096207733822614,-0.12876161168823877,0
10.53,0,-0.46866723234908619,-0.57503530809741321,0,-0.20130736158265669,0.45768476724993817,0
10.53,1,0.13170751192785157,-0.22218225191709728,0,-0.27128736221321492,-0.12807484961301163,0
10.5325,0,-0.46916913684356215,-0.57389049821773108,0,-0.2002162339980943,0.45816313649574747,0
10.5325,1,0.13102888911899499,-0.22250157961891945,0,-0.27161088487205048,-0.12738731184470983,0
10.535,0,-0.46966831216988525,-0.57274449569765706,0,-0.19912402706037519,0.45863887956349658,0
10.535,1,0.13034945970845074,-0.22281918751249238,0,-0.27193264356335028,-0.12669900301362866,0
10.5375,0,-0.47016475563725463,-0.57159730710533074,0,-0.19803074683514021,0.45911199429759747,0
10.5375,1,0.12966922810831105,-0.22313507367595126,0,-0.27225263654841286,-0.12600992775348063,0
10.54,0,-0.47065846457003718,-0.57044893901426474,0,-0.1969363993908898,0.45958247855521267,0
10.54,1,0.128988198734999,-0.2234492361990198,0,-0.27257086210122122,-0.12532009070135824,0
10.5425,0,-0.47114943630777451,-0.56929939800331286,0,-0.19584099079896392,0.46005033020625113,0
10.5425,1,0.12830637600923692,-0.22376167318301862,0,-0.27288731850844622,-0.12462949649769692,0
10.545,0,-0.4716376682051901,-0.56814869065663831,0,-0.19474452713352186,0.46051554713336396,0
10.545,1,0.12762376435601455,-0.22407238274087354,0,-0.27320200406944983,-0.12393814978623784,0
10.5475,0,-0.47212315763219642,-0.56699682356368164,0,-0.19364701447152222,0.46097812723193998,0
10.5475,1,0.12694036820455737,-0.22438136299712383,0,-0.27351491709628839,-0.1232460552139909,0
10.55,0,-0.47260590197390168,-0.56584380331912909,0,-0.19254845889270286,0.46143806841010171,0
10.55,1,0.12625619198829485,-0.22468861208793031,0,-0.27382605591371545,-0.12255321743119761,0
10.5525,0,-0.47308589863061701,-0.56468963652288062,0,-0.19144886647956103,0.46189536858870084,0
10.5525,1,0.12557124014482873,-0.22499412816108344,0,-0.27413541885918463,-0.12185964109129407,0
10.555,0,-0.47356314501786312,-0.56353432978001805,0,-0.19034824331733341,0.46235002570131412,0
